kelurahan,nama_jalan,latitude,longitude,ave_njb
JOGLO,JL STRATEGI III,-6.2220432,106.724385,5095000.0
JOGLO,JL STRATEGI IV,-6.2237227,106.724369,5095000.0
JOGLO,JL STRATEGI RAYA,-6.2220277,106.7238401,5095000.0
JOGLO,JL STRATEGI V,-6.2220432,106.724385,5095000.0
JOGLO,JL TAMAN ALFA INDAH,-6.2212127,106.7542831,12423000.0
JOGLO,JL TERUSAN,-6.2154005,106.7236336,5095000.0
JOGLO,JOGLO,-6.2155361,106.7438919,5403000.0
JOGLO,KP JOGLO,-6.216833,106.7278606,5673982.456140351
JOGLO,KP JOGLO BARU,-6.217871,106.7213945,2781333.3333333335
JOGLO,KP JOGLO RAYA,-6.2187697,106.7444671,5888000.0
JOGLO,LAPANGAN MERAH,-6.2185081,106.7552339,2925000.0
JOGLO,MASJID DARUL HIKMAH,-6.2167496,106.7215809,2779000.0
JOGLO,REGENCY HIJAU 3,-6.217339,106.7471177,14095000.0
JOGLO,RT 004/01,-6.2173876,106.73715453522212,8145000.0
JOGLO,RUDAL RAYA,-6.2225456,106.7232097,5095000.0
JOGLO,RUKO PURI BOTANICAL,-6.2200639,106.7385078,11305000.0
JOGLO,SAYUR ASEM,-6.221331,106.7203865,3745000.0
JOGLO,SMA 101,-6.21800235,106.71972785810532,2640000.0
JOHAR BARU,GG BUNTU,-6.1801943,106.8566048,5493000.0
JOHAR BARU,GG FARMASI,-6.1881413,106.8577316,5223000.0
JOHAR BARU,GG III,-6.1768788,106.8475357,5223000.0
JOHAR BARU,GG KOPRA,-6.1875693,106.8588211,5223000.0
JOHAR BARU,GG LESTARI,-6.1850884,106.8578628,5763000.0
JOHAR BARU,GG MASJID,-6.1808189,106.851188,5223000.0
JOHAR BARU,GG PELITA,-6.1857668,106.8563211,5223000.0
JOHAR BARU,GG PELITA III,-6.1874934,106.8557505,5223000.0
JOHAR BARU,JL I,-6.1791243,106.846692,5763000.0
JOHAR BARU,JL JOHAR BARU,-6.1854497,106.8572326,6181153.846153846
JOHAR BARU,JL JOHAR BARU II,-6.1864304,106.8605068,7457666.666666667
JOHAR BARU,JL JOHAR BARU III,-6.1857621,106.8598482,6488500.0
JOHAR BARU,JL JOHAR BARU IV,-6.1828208,106.8578439,6200125.0
JOHAR BARU,JL JOHAR BARU UTARA,-6.1832737,106.8564613,6194636.363636363
JOHAR BARU,JL JOHAR BARU UTARA III,-6.1832737,106.8564613,6341888.888888889
JOHAR BARU,JL JOHAR BARU VI,-6.1863743,106.8620597,8697000.0
JOHAR BARU,JL JOHAR BARU VII,-6.1858611,106.8615561,6423000.0
JOHAR BARU,JL KAWI KAWI ATAS,-6.1863292,106.8540379,5547000.0
JOHAR BARU,JL KAWI KAWI BAWAH,-6.1878347,106.8531632,5826636.363636363
JOHAR BARU,JL KAWI-KAWI ATAS,-6.1863292,106.8540379,5783000.0
JOHAR BARU,JL KAWI-KAWI BAWAH,-6.1878347,106.8531632,5918000.0
JOHAR BARU,JL KRAMAT JAYA,-6.18425,106.8552865,5995000.0
JOHAR BARU,JL KRAMAT JAYA BARU,-6.18425,106.8552865,7544928.571428572
JOHAR BARU,JL KRAMAT JAYA BARU III,-6.1825859,106.8538414,7187000.0
JOHAR BARU,JL KRAMAT JAYA II,-6.1821982,106.8525561,5763000.0
JOHAR BARU,JL MARDANI,-6.1823562,106.8618672,10164000.0
JOHAR BARU,JL MARDANI RAYA,-6.1835611,106.8613651,9496000.0
JOHAR BARU,JL PATUNG,-6.1849233,106.8586924,6179800.0
JOHAR BARU,JL PELITA,-6.1857668,106.8563211,5223000.0
JOHAR BARU,JL PERCETAKAN II,-6.1878232,106.8561751,5763000.0
JOHAR BARU,JL PERCETAKAN NEGARA,-6.1862768,106.8561042,9167631.578947369
JOHAR BARU,JL PERCETAKAN NEGARA II,-6.1878232,106.8561751,9178000.0
JOHAR BARU,JL PERCETAKAN NEGARA II MAKAM,-6.1878232,106.8561751,5763000.0
JOHAR BARU,JL PERCETAKAN NEGARA IV,-6.1878014,106.8627376,7184000.0
JOHAR BARU,JL RAWA SAWAH,-6.180754,106.8527418,4605000.0
JOHAR BARU,JL RAWA SELATAN,-6.1811671,106.8572053,10203000.0
JOHAR BARU,JL RAWA SELATAN IV,-6.1811671,106.8572053,9353500.0
JOHAR BARU,JL TELADAN,-6.1833112,106.859065,6457666.666666667
JOHAR BARU,JOHAR BARU,-6.1857706,106.8567766,5223000.0
JOHAR BARU,JOHAR BARU II,-6.1864304,106.8605068,7623000.0
JOHAR BARU,JOHAR BARU UTARA,-6.1832737,106.8564613,9093000.0
JOHAR BARU,JOHAR BARU UTARA I,-6.1821997,106.8576563,5763000.0
JOHAR BARU,JOHAR BARU UTARA III,-6.1832737,106.8564613,5763000.0
JOHAR BARU,JOHAR BARU UTARA VI,-6.1820695,106.8592159,5493000.0
JOHAR BARU,JOHAR BARU UTARA XI4,-6.1832737,106.8564613,6805000.0
JOHAR BARU,JOHAR BARU V,-6.1854497,106.8572326,6019400.0
JOHAR BARU,JOHAR BARU VII,-6.1858611,106.8615561,5223000.0
JOHAR BARU,KAWI KAWI ATAS,-6.1863292,106.8540379,5763000.0
JOHAR BARU,KAWI KAWI BAWAH,-6.1878347,106.8531632,5223000.0
JOHAR BARU,KAWI-KAWI BAWAH,-6.1878347,106.8531632,5763000.0
JOHAR BARU,KP RAWA SAWAH,-6.180754,106.8527418,4605000.0
JOHAR BARU,KRAMAT JAYA BARU,-6.18425,106.8552865,6993666.666666667
JOHAR BARU,KRAMAT JAYA BARU D II,-6.1821982,106.8525561,6805000.0
JOHAR BARU,PASAR JOHAR BARU,-6.1854264,106.85554933395412,13125000.0
JOHAR BARU,PERCETAKAN NEGARA,-6.1862768,106.8561042,5763000.0
JOHAR BARU,PERCETAKAN NEGARA II,-6.1878232,106.8561751,13125000.0
JOHAR BARU,PERCETAKAN NEGARA II A,-6.1878232,106.8561751,5223000.0
JOHAR BARU,VII,-6.1858611,106.8615561,6343000.0
KALI ANYAR,JL KALIANYAR,-6.1577795,106.7987455,7872600.0
KALI BARU,.,-6.1040448,106.9232529,2352000.0
KALI BARU,/II,-6.1036219,106.91357698599896,2176000.0
KALI BARU,GG BAKTI,-7.2364089,112.7638902,2352000.0
KALI BARU,GG I,-6.1018327,106.915433,2304000.0
KALI BARU,GG II,-6.1060744,106.9175318,2176000.0
KALI BARU,GG KARYA,-6.102561,106.9257434,2176000.0
KALI BARU,GG KELAPA,-6.1015724,106.9314439,2640000.0
KALI BARU,GG KEMUNING,-6.1147076,106.9219463,2352000.0
KALI BARU,GG LANGGAR,-6.1004744,106.9282713,2352000.0
KALI BARU,GG MANDIRI,-6.099444,106.9295511,2264000.0
KALI BARU,GG MANGGIS,-6.1049981,106.9173424,2640000.0
KALI BARU,GG MAWAR,-6.111937,106.9150132,2352000.0
KALI BARU,GG PASAR,-6.1042557,106.9176695,2640000.0
KALI BARU,GG SADAR,-6.1040191,106.9177046,2640000.0
KALI BARU,GG SALAK,-6.1157699,106.9170192,2496000.0
KALI BARU,GG SWADAYA,-6.1135806,106.9250936,2352000.0
KALI BARU,GG TERATAI,-6.1054063,106.9231094,2352000.0
KALI BARU,GG TUNGGAL,-6.1010344,106.9262485,2176000.0
KALI BARU,GG VIII,-6.0987866,106.9281898,2640000.0
KALI BARU,JL BAKTI,-7.2364089,112.7638902,2352000.0
KALI BARU,JL BARU,-6.1097212,106.92519682261829,2769285.714285714
KALI BARU,JL BARU .,-6.1097212,106.92519682261829,2352000.0
KALI BARU,JL BARU CILINCING,-6.1097212,106.92519682261829,2264000.0
KALI BARU,JL CILINCING,-6.1097212,106.92519682261829,5625000.0
KALI BARU,JL CILINCING BARU,-6.1097212,106.92519682261829,2352000.0
KALI BARU,JL CILINCING RAYA,-6.1084741,106.9122861,6695250.0
KALI BARU,JL KALI BARU BARAT,-6.1055512,106.9144563,2352000.0
KALI BARU,JL KALIBARU,-6.1035365,106.9271197,2332631.5789473685
KALI BARU,JL KALIBARU BARAT,-6.2192855,106.9748,2494225.806451613
KALI BARU,JL KALIBARU II,-6.1035365,106.9271197,2640000.0
KALI BARU,JL KALIBARU TIMUR,-6.1035365,106.9271197,2661750.0
KALI BARU,JL KALIBARU TIMUR II,-6.1035365,106.9271197,2286000.0
KALI BARU,JL KEMUNING,-6.1147076,106.9219463,2352000.0
KALI BARU,JL KERANG HIJAU,-6.0978317,106.9350692,2352000.0
KALI BARU,JL LANGGAR,-6.1004744,106.9282713,2352000.0
KALI BARU,JL MANDIRI,-6.099444,106.9295511,2293333.3333333335
KALI BARU,JL MANGGIS,-6.1049981,106.9173424,2640000.0
KALI BARU,JL MANUNGGAL,-6.1014112,106.9242491,2176000.0
KALI BARU,JL MANUNGGAL VII,-6.1014112,106.9242491,2176000.0
KALI BARU,JL PELELANGAN,-6.1022838,106.9204158,2211200.0
KALI BARU,JL RAYA CILINCING,-6.1084741,106.9122861,7631625.0
KALI BARU,JL SALAK,-6.1157699,106.9170192,2640000.0
KALI BARU,JL SWADAYA,-6.1135806,106.9250936,2352000.0
KALI BARU,JL TANAH MERDEKA,-6.1062877,106.9202408,2380800.0
KALI BARU,JL TUNGGAL,-6.1010344,106.9262485,2176000.0
KALI BARU,JL. KALIBARU BARAT,-6.2192855,106.9748,2380000.0
KALI BARU,JL.KALIBARU BARAT,-6.2192855,106.9748,2293333.3333333335
KALI BARU,JL.KALIBARU TIMUR,-6.1035365,106.9271197,2264000.0
KALI BARU,KALI BARU BARAT,-6.1055512,106.9144563,2352000.0
KALI BARU,KALI BARU TIMUR I,-6.1023632,106.9266137,2352000.0
KALI BARU,KALIBARU BARAT IV,-6.2192855,106.9748,2352000.0
KALI BARU,KALIBARU BARAT V,-6.2192855,106.9748,2352000.0
KALI BARU,KALIBARU BARAT VII,-6.10074935,106.92674727439382,2176000.0
KALI BARU,TOL AKSES TANJUNG PRIOK,-6.1087387,106.9064341,24963000.0
KALIDERES,GG ASSALAM,-6.1494322,106.703912,2352000.0
KALIDERES,GG CEMARA,-6.139117,106.6989076,2013000.0
KALIDERES,GG GONDANG,-6.1329493,106.6896912,2526700.0
KALIDERES,GG LANGGAR,-6.1434213,106.7005431,3100000.0
KALIDERES,GG MADRASAH,-6.1528549,106.7057325,3874714.285714286
KALIDERES,GG MASJID,-6.1026018,106.707812,4267750.0
KALIDERES,GG MASJID 22,-6.1658623,106.6980493,3100000.0
KALIDERES,GG MASJID NURUL IMAN,-6.1719957,106.7116052,2719500.0
KALIDERES,GG PEPAP,-6.1542321,106.712717,2983333.3333333335
KALIDERES,GG PERINTIS,-6.1248822,106.7142526,3217000.0
KALIDERES,GG PINTU AIR,-6.172771,106.7042272,2013000.0
KALIDERES,GG PINTU AIR I,-6.153315,106.6884577,2013000.0
KALIDERES,GG SALAM,-6.1339119,106.702453,2352000.0
KALIDERES,GG SWADAYA,-6.1556638,106.7016301,3257800.0
KALIDERES,GG SWADAYA I,-6.1547858,106.702464,3100000.0
KALIDERES,GG SWADAYA UTAMA,-6.1556638,106.7016301,3100000.0
KALIDERES,GG WARU,-6.1459377,106.6985449,3941666.6666666665
KALIDERES,GG WARU V,-6.1461844,106.6977221,3100000.0
KALIDERES,GG. MASJID,-6.1026018,106.707812,3100000.0
KALIDERES,GOMBOL PAYA,-6.1360955,106.6910917,2013000.0
KALIDERES,GREEN SEDAYU BIZ PARK,-6.15497275,106.69234843807084,16155000.0
KALIDERES,JIMBARAN,-6.1489307,106.7109529,13363000.0
KALIDERES,JL BAHAGIA,-6.1240314,106.7198592,3100000.0
KALIDERES,JL BEDUGUL,-6.1474485,106.7083892,15869000.0
KALIDERES,JL BEDUGUL I,-6.1498975,106.7071755,15869000.0
KALIDERES,JL BEDUGUL II,-6.1503134,106.707087,13363000.0
KALIDERES,JL BEDUGUL III,-6.151736,106.706631,13363000.0
KALIDERES,JL BEDUGUL IV,-6.1512676,106.7068352,13363000.0
KALIDERES,JL BEDUGUL IX,-6.1521869,106.7066927,13363000.0
KALIDERES,JL BEDUGUL VI,-6.1517414,106.707092,13363000.0
KALIDERES,JL BEDUGUL VII,-6.1521869,106.7066927,13363000.0
KALIDERES,JL BEDUGUL VIII,-6.1507833,106.7067591,13363000.0
KALIDERES,JL BENDA,-6.1014151,106.712199,5184200.0
KALIDERES,JL BENDA 3,-6.1551021,106.7037946,2352000.0
KALIDERES,JL BERINGIN,-6.1488058,106.6974245,3100000.0
KALIDERES,JL BERINGIN RAYA,-6.1488058,106.6974245,3100000.0
KALIDERES,JL BULAK TEKO,-6.1499874,106.7015479,3248000.0
KALIDERES,JL CEMARA,-6.139117,106.6989076,2013000.0
KALIDERES,JL CEMPAKA I,-6.1558223,106.6986621,3745000.0
KALIDERES,JL CEMPAKA III,-6.1558159,106.6989351,2640000.0
KALIDERES,JL DAAN MOGOT,-6.1564247,106.7052298,10155952.38095238
KALIDERES,JL DAAN MOGOT 1,-6.1592101,106.6963049,16155000.0
KALIDERES,JL FLAMBOYAN,-6.1570375,106.6983503,3100000.0
KALIDERES,JL GILIMANUK,-6.1500019,106.7139045,13363000.0
KALIDERES,JL GILIMANUK 102,-6.1500019,106.7139045,13363000.0
KALIDERES,JL GILIMANUK I,-6.1506023,106.707977,13363000.0
KALIDERES,JL GILIMANUK II,-6.1506071,106.7083247,13363000.0
KALIDERES,JL GILIMANUK III,-6.1512905,106.7086761,13363000.0
KALIDERES,JL GILIMANUK IV,-6.1507868,106.7090712,13363000.0
KALIDERES,JL GILIMANUK V,-6.1512646,106.7104854,13363000.0
KALIDERES,JL GOMBOL PAYA,-6.1360955,106.6910917,2013000.0
KALIDERES,JL HUSEIN SASTRANEGARA,-6.1142448,106.6890291,2013000.0
KALIDERES,JL JIMBARAN,-6.1489307,106.7109529,15869000.0
KALIDERES,JL KALIDERES,-6.1509293,106.699636,4063444.4444444445
KALIDERES,JL KINTAMANI,-6.148926,106.7114472,13363000.0
KALIDERES,JL KINTAMANI UTARA,-6.1482425,106.7124288,13363000.0
KALIDERES,JL LANGGAR,-6.1434213,106.7005431,3100000.0
KALIDERES,JL LINGKUNGAN,-6.1092941,106.7107737,3875125.0
KALIDERES,JL MAWAR,-6.1357016,106.7116873,3100000.0
KALIDERES,JL PERINTIS,-6.1248822,106.7142526,2013000.0
KALIDERES,JL PETA,-6.1328242,106.6900553,3100000.0
KALIDERES,JL PETA BARAT,-6.1328242,106.6900553,4739333.333333333
KALIDERES,JL PETA SELATAN,-6.1537771,106.7032964,7555714.285714285
KALIDERES,JL PINTU AIR,-6.172771,106.7042272,2694000.0
KALIDERES,JL PINTU AIR II,-6.1528567,106.6886562,2013000.0
KALIDERES,JL RAWA LELE,-6.1426321,106.6924752,2176000.0
KALIDERES,JL SUMUR BOR,-6.150363,106.7184077,5018285.714285715
KALIDERES,JL SWADAYA,-6.1556638,106.7016301,2013000.0
KALIDERES,JL TAMPAK SIRING,-6.1512293,106.7150019,15869000.0
KALIDERES,JL TAMPAK SIRING BARAT,-6.1512293,106.7150019,13363000.0
KALIDERES,JL TAMPAK SIRING BARAT II,-6.1482111,106.709688,13363000.0
KALIDERES,JL TAMPAK SIRING BARAT III,-6.1479018,106.7087345,13363000.0
KALIDERES,JL TAMPAK SIRING I,-6.148251,106.7104051,13363000.0
KALIDERES,JL TAMPAK SIRING TIMUR,-6.1496572,106.7094353,13363000.0
KALIDERES,JL TAMPAK SIRING TIMUR V,-6.1496572,106.7094353,13363000.0
KALIDERES,JL TANAH LOT,-6.1513843,106.7133132,15869000.0
KALIDERES,JL UBUD,-6.1521838,106.7097586,13363000.0
KALIDERES,JL UBUD II,-6.1522834,106.7083439,13363000.0
KALIDERES,JL UBUD III,-6.1522886,106.7086995,13363000.0
KALIDERES,JL UBUD IV,-6.1521956,106.7090628,13363000.0
KALIDERES,JL UBUD RAYA,-6.1517693,106.7101356,13363000.0
KALIDERES,JL UBUD SELATAN,-6.1527075,106.7090597,13363000.0
KALIDERES,JL UBUD V,-6.1522711,106.7094119,13363000.0
KALIDERES,JL UBUD VI,-6.1522472,106.7097587,13363000.0
KALIDERES,JL UBUD VII,-6.1521776,106.7101293,13363000.0
KALIDERES,JL UTAN JATI,-6.1479418,106.7164761,7502900.0
KALIDERES,JL WARUNG GANTUNG,-6.1538247,106.6889102,2634833.3333333335
KALIDERES,JL. ASSALAM,-6.1494322,106.703912,2352000.0
KALIDERES,JL. BEDUGUL III,-6.151736,106.706631,13363000.0
KALIDERES,JL. BEDUGUL VII,-6.1521869,106.7066927,13363000.0
KALIDERES,JL. BELIMBING RAYA,-6.1489979,106.7000878,3100000.0
KALIDERES,JL. DAAN MOGOT,-6.1564247,106.7052298,13363000.0
KALIDERES,JL. MADRASAH,-6.1528549,106.7057325,2176000.0
KALIDERES,JL. PETA BARAT,-6.1328242,106.6900553,5621333.333333333
KALIDERES,JL. PETA SELATAN,-6.1537771,106.7032964,5514600.0
KALIDERES,JL. TAMPAK SIRING,-6.1512293,106.7150019,15869000.0
KALIDERES,JL. TAMPAK SIRING BARAT,-6.1512293,106.7150019,13363000.0
KALIDERES,JL. TAMPAK SIRING BARAT VI,-6.1490992,106.7091107,13363000.0
KALIDERES,JL. TAMPAK SIRING BARAT VII,-6.1488255,106.7081894,13363000.0
KALIDERES,JL. TAMPAK SIRING TIMUR V,-6.1496572,106.7094353,13363000.0
KALIDERES,JL. UBUD SELATAN,-6.1527075,106.7090597,13363000.0
KALIDERES,JL. WARU V,-6.1461844,106.6977221,3100000.0
KALIDERES,JL.BULAK TEKO,-6.1499874,106.7015479,3100000.0
KALIDERES,JL.KINTAMANI BARAT II,-6.148926,106.7114472,13363000.0
KALIDERES,JL.PETA SELATAN,-6.1537771,106.7032964,7623000.0
KALIDERES,JL.SUMUR BOR,-6.150363,106.7184077,3100000.0
KALIDERES,KALIDERES PERMAI,-6.1484927,106.7053819,7623000.0
KALIDERES,KP BARU,-6.1364729,106.6922536,2482900.0
KALIDERES,KP BUARAN,-6.1544621,106.6945222,2013000.0
KALIDERES,KP BULAK,-6.1499874,106.7015479,3100000.0
KALIDERES,KP BULAK TEKO,-6.1499874,106.7015479,4021230.769230769
KALIDERES,KP GOMBOL PAYA,-6.1360955,106.6910917,2974533.3333333335
KALIDERES,KP GONDANG,-6.1329493,106.6896912,2013000.0
KALIDERES,KP KALIDERES,-6.1509293,106.699636,3367000.0
KALIDERES,KP RAWA LELE,-6.1426321,106.6924752,3342884.6153846155
KALIDERES,KP. BULAK TEKO,-6.1499874,106.7015479,3100000.0
KALIDERES,KP. GOMBOL PAYA,-6.1360955,106.6910917,2013000.0
KALIDERES,KP. RAWA LELE,-6.1426321,106.6924752,3317625.0
KALIDERES,KP.BUARAN,-6.1544621,106.6945222,2013000.0
KALIDERES,KP.BULAK TEKO,-6.1499874,106.7015479,3100000.0
KALIDERES,KP.GOMBOL PAYA,-6.1360955,106.6910917,3217000.0
KALIDERES,KP.GONDANG,-6.1329493,106.6896912,5625000.0
KALIDERES,KP.RAWA LELE,-6.1426321,106.6924752,2840400.0
KALIDERES,PD PASAR JAYA,-6.1505016999999995,106.69694507855414,9843000.0
KALIDERES,RAWA LELE,-6.1426321,106.6924752,2176000.0
KALIDERES,SUMUR BOR,-6.1530489,106.7190875,3100000.0
KALISARI,BLOK C,-6.332328,106.8444848,2925000.0
KALISARI,CIRACAS,-6.3360796,106.85297338200365,4723000.0
KALISARI,GG BAMBU INDAH,-6.3325282,106.8519545,3843000.0
KALISARI,GG BATAS BARAT III,-6.3302375,106.8488357,3843000.0
KALISARI,GG BELIMBING,-6.3302985,106.8521563,3745000.0
KALISARI,GG BERSAMA,-6.3317737,106.8476716,3100000.0
KALISARI,GG CEMPAKA,-6.3339357,106.8510807,4263000.0
KALISARI,GG DAMAI,-6.3381591,106.8598931,2925000.0
KALISARI,GG ENTONG II,-6.3336831,106.8566322,3745000.0
KALISARI,GG JAHA,-6.3342203,106.8548164,4155000.0
KALISARI,GG JAHA DALAM,-6.3347808,106.855098,3745000.0
KALISARI,GG KARYA,-6.3293932,106.8613523,3012500.0
KALISARI,GG KRESEK,-6.3313006,106.8507414,3745000.0
KALISARI,GG MANGGA,-6.3317564,106.8509466,3745000.0
KALISARI,GG MAWAR,-6.3287133,106.8563559,3315833.3333333335
KALISARI,GG MAWAR SARI,-6.3385994,106.8528037,2925000.0
KALISARI,GG MEKAR,-6.3335322,106.8477364,2925000.0
KALISARI,GG MENARA,-6.3347628,106.8538575,3745000.0
KALISARI,GG MIUN,-6.3397649,106.8550045,2925000.0
KALISARI,GG MUJAHIDIN,-6.3348967,106.8560741,4004000.0
KALISARI,GG MUSHOLLA,-6.3337008,106.8634404,3375000.0
KALISARI,GG NILAM SARI,-6.3375009,106.8584216,3100000.0
KALISARI,GG NILAM SARI I,-6.3375009,106.8584216,5095000.0
KALISARI,GG NILAM SARI II,-6.3379152,106.8584772,2925000.0
KALISARI,GG PERINTIS,-6.3402737,106.8576696,3100000.0
KALISARI,GG PERINTIS III,-6.3401576,106.857942,3100000.0
KALISARI,GG PERINTIS IV,-6.3407486,106.8577004,3100000.0
KALISARI,GG RAHAYU,-6.3324985,106.8478269,3041666.6666666665
KALISARI,GG RAHAYU I,-6.3328464,106.8491925,2925000.0
KALISARI,GG RAHAYU II,-6.333235,106.8489625,3100000.0
KALISARI,GG REMAJA IV,-6.3316304,106.8599702,2779000.0
KALISARI,GG SAORMA,-6.3397745,106.8585473,3100000.0
KALISARI,GG SAWIT V,-6.3322309,106.8550665,3843000.0
KALISARI,GG SEMAR,-6.3374509,106.8542168,3594000.0
KALISARI,GRIYA MANUNGGAL I,-6.3379798,106.8506429,2925000.0
KALISARI,JL,-6.3345458,106.8529356,3100000.0
KALISARI,JL BALAI KIMIA,-6.344412,106.8582033,4263000.0
KALISARI,JL BALOK,-6.3430178,106.8570013,2925000.0
KALISARI,JL BALONG KIRAI SARI,-6.3306907,106.858087,3843000.0
KALISARI,JL BALONG SARI,-6.3306907,106.858087,3384000.0
KALISARI,JL BAMBU,-6.3325282,106.8519545,3843000.0
KALISARI,JL BAMBU INDAH,-6.3325282,106.8519545,4053000.0
KALISARI,JL BARET BIRU,-6.3312199,106.8484062,3403250.0
KALISARI,JL BARET BIRU DALAM III,-6.3305648,106.8479117,3100000.0
KALISARI,JL BARET BIRU II,-6.330838,106.8461466,3745000.0
KALISARI,JL BARET BIRU III,-6.3312199,106.8484062,3558250.0
KALISARI,JL BARET BIRU III BAWAH,-6.33103,106.8470802,3100000.0
KALISARI,JL BARET BIRU III DALAM,-6.3305648,106.8479117,3471500.0
KALISARI,JL BARET BIRU IV,-6.332355,106.8448513,3794000.0
KALISARI,JL BATAS,-6.3298513,106.8488019,3989666.6666666665
KALISARI,JL BATAS BARAT,-6.3298513,106.8488019,3843000.0
KALISARI,JL BATAS BARAT III,-6.3302375,106.8488357,3843000.0
KALISARI,JL BATAS I,-6.3302982,106.8491609,3777666.6666666665
KALISARI,JL BATAS III,-6.3302375,106.8488357,4004000.0
KALISARI,JL BENDERA,-6.329883,106.8605114,3100000.0
KALISARI,JL BULAK,-6.3302552,106.8605301,3012500.0
KALISARI,JL BULAK SARI,-6.3302552,106.8605301,3000800.0
KALISARI,JL BULAKSARI,-6.3333459,106.8624426,2925000.0
KALISARI,JL CAPANG,-6.3352303,106.8497956,2925000.0
KALISARI,JL CARAKA,-6.3338321,106.8476026,2925000.0
KALISARI,JL CARAKA BUANA,-6.3338321,106.8476026,2925000.0
KALISARI,JL CARAKA BUANA II,-6.3338321,106.8476026,2876333.3333333335
KALISARI,JL CEMPAKA,-6.3339357,106.8510807,3100000.0
KALISARI,JL DAMAI,-6.3381591,106.8598931,3950833.3333333335
KALISARI,JL DAMAI A,-6.3381591,106.8598931,5095000.0
KALISARI,JL DESA,-7.1049104,112.1333246,4263000.0
KALISARI,JL DOLANG,-6.3391694,106.8520356,3100000.0
KALISARI,JL DOLANG II,-6.340173,106.8522964,3056250.0
KALISARI,JL GARDU,-6.3408687,106.8555771,2827666.6666666665
KALISARI,JL GONDANG SARI,-6.3338531,106.8598516,2925000.0
KALISARI,JL GONDANG SARI II,-6.3338531,106.8598516,2852000.0
KALISARI,JL GRIYA MANUNGGAL,-6.3379798,106.8506429,2925000.0
KALISARI,JL GURU SERIH,-6.3301677,106.8558748,3691750.0
KALISARI,JL GURU SERIH I,-6.3301677,106.8558748,4263000.0
KALISARI,JL GURU SERIH II,-6.3319244,106.8564595,3843000.0
KALISARI,JL INTISARI,-6.3318124,106.857907,3384000.0
KALISARI,JL INTISARI I,-6.3325908,106.8571197,3609000.0
KALISARI,JL INTISARI II,-6.3318124,106.857907,3843000.0
KALISARI,JL INTISARI III,-6.3313379,106.860097,2779000.0
KALISARI,JL INTISARI IV,-6.3311682,106.8586107,3843000.0
KALISARI,JL INTISARI RAYA,-6.3312415,106.8586066,3381000.0
KALISARI,JL JAHA,-6.3342203,106.8548164,3986333.3333333335
KALISARI,JL JAHA DALAM,-6.3347808,106.855098,3422500.0
KALISARI,JL JAHA I,-6.3337871,106.8551067,3843000.0
KALISARI,JL JATAYU II,-6.3411773,106.8578607,4263000.0
KALISARI,JL JATISARI,-6.3318197,106.8618753,3100000.0
KALISARI,JL JAYA SAKTI,-6.336346,106.8613513,3041666.6666666665
KALISARI,JL KALISARI,-7.2613961,112.8044897,3660759.493670886
KALISARI,JL KALISARI ASRI,-6.3335305,106.848016,2876333.3333333335
KALISARI,JL KALISARI BARU,-6.3306984,106.8542189,4283000.0
KALISARI,JL KALISARI I,-7.2695284,112.8069587,4504083.333333333
KALISARI,JL KALISARI II,-6.338377,106.8544268,3747176.470588235
KALISARI,JL KALISARI III,-6.3306984,106.8542189,4196454.545454546
KALISARI,JL KALISARI IV,-7.2640205,112.8052437,4234000.0
KALISARI,JL KALISARI RAYA,-6.3330353,106.8528784,4141347.8260869565
KALISARI,JL KALISARI VI,-7.2631417,112.8049828,4263000.0
KALISARI,JL KARYA,-6.3293932,106.8613523,3012500.0
KALISARI,JL KAVLING I,-6.3324312,106.8554923,3843000.0
KALISARI,JL KAVLING II,-6.3323456,106.85578,3843000.0
KALISARI,JL KEMANG,-6.3368628,106.8526646,3062000.0
KALISARI,JL KEMUNING,-6.334164,106.8501953,3392142.8571428573
KALISARI,JL KENANGA,-6.3413347,106.8543725,3070400.0
KALISARI,JL KENANGA 11,-6.3396658,106.8543091,2925000.0
KALISARI,JL KENANGA I,-6.3413347,106.8543725,3026750.0
KALISARI,JL KENANGA SARI,-6.3414893,106.8519209,2820750.0
KALISARI,JL KENCANA,-6.3335532,106.8557833,3843000.0
KALISARI,JL KENCANA I,-6.3334885,106.8553511,3843000.0
KALISARI,JL KIRAI,-6.3329061,106.8543973,3843000.0
KALISARI,JL KIRAI BALONG,-6.3306907,106.858087,3843000.0
KALISARI,JL KIRAI INDAH,-6.3329061,106.8543973,4080428.5714285714
KALISARI,JL KIRAI INDAH I,-6.3324312,106.8554923,3843000.0
KALISARI,JL KRESEK,-6.3313006,106.8507414,3874500.0
KALISARI,JL KRESEK INDAH,-6.3308487,106.8514073,3579250.0
KALISARI,JL KRESEK IV,-6.3313006,106.8507414,3745000.0
KALISARI,JL KRESEK V,-6.3302519,106.8503855,3745000.0
KALISARI,JL KRESEK VI,-6.3314412,106.8504765,3794000.0
KALISARI,JL LAPAN,-6.3414334,106.8589443,3100000.0
KALISARI,JL LAPAN KALISARI,-6.3414334,106.8589443,3012500.0
KALISARI,JL LEMBAH SARI,-6.3348861,106.8590468,2786000.0
KALISARI,JL LEMBAH SARI I,-6.3335838,106.8607883,2925000.0
KALISARI,JL LEMBAH SARI IV,-6.3348861,106.8590468,2925000.0
KALISARI,JL LESTARI,-6.3328627,106.8510754,3370500.0
