kota,kecamatan,kelurahan,nama_jalan,latitude,longitude
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL WIBISANA,-6.3022772,106.9078032
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL WIBISANA RAYA,-6.3022772,106.9078032
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,KP BAMBU APUS,-6.3150486,106.8993219
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,SWADAYA 7,-6.3032742,106.9118065
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG MANING,-6.3032837,106.9118351
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG SAWO,-6.3047856,106.9124188
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU APUS RAYA,-6.3056884,106.9111384
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL KAPUK,-6.3045156,106.9136658
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL RAYA SETU,-6.3140804,106.9085665
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SAWO,-6.3047856,106.9124188
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL WARU,-6.3058541,106.9121332
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. KAPUK,-6.3045156,106.9136658
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. WARU,-6.3058541,106.9121332
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.BAMBU APUS RAYA,-6.3056884,106.9111384
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.KAPUK,-6.3045156,106.9136658
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MINI II,-6.3085025,106.9069493
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MINI I,-6.3090355,106.9058726
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. MINI III,-6.305116,106.9082421
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. MINI III BAMBU APUS,-6.305116,106.9082421
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,TAMAN MINI II,-6.3044303500000005,106.90620441894232
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU KUNING,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU KUNING UTARA,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MABES HANKAM,-6.311775,106.9034148
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.BAMBU KUNING UTARA,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,BAMBU KUNING UTARA,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,HANKAM,-6.311775,106.9034148
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DURI KRAMAT,-6.3075343,106.900912
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEBANG SARI,-6.3149241,106.9037004
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL HANKAM,-6.311775,106.9034148
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL KRAMAT DURI,-6.3075343,106.900912
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU APUS,-6.3150486,106.8993219
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU KUNING UTARA,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL NUSA INDAH,-6.309701,106.9049059
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. MINI I,-6.3090355,106.9058726
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. NUSA INDAH,-6.309701,106.9049059
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. RAYA BAMBU APUS,-6.3022739,106.9059743
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG POS,-6.3090956,106.9068726
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG POS BAMBU APUS,-6.3090956,106.9068726
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MADU INDAH,-6.3117723,106.9047477
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU APUS RAYA,-6.3056884,106.9111384
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.BAMBU APUS,-6.3150486,106.8993219
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU HITAM,-6.3229907,106.8999387
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU WULUNG,-6.3181518,106.9022846
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEBANG SARI DALAM,-6.3171841,106.9052201
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MANDOR HASAN,-6.3248185,106.8967071
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. GEBANG SARI DALAM,-6.3171841,106.9052201
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,MABES HANKAM,-6.311775,106.9034148
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA,-6.3131053,106.9001207
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU KUNING,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. PALEM KARTIKA,-6.3131053,106.9001207
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,BAMBU KUNING,-6.3066656,106.9001243
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GEMPOL,-6.3075921,106.8951485
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU INDAH,-6.3102404,106.8962483
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEMPOL,-6.3075921,106.8951485
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEMPOL BAMBU APUS,-6.3075921,106.8951485
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEMPOL RAYA,-6.3075921,106.8951485
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL RAYA GEMPOL,-6.3075921,106.8951485
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAI II,-6.3177888,106.8978641
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAN,-6.3125353,106.8951595
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SETU,-6.3226604,106.9070637
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG LAPANGAN,-6.314731,106.8992116
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA II,-6.3134017,106.9012186
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA III,-6.3137979,106.9005956
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA IV,-6.3131053,106.9001207
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA VI,-6.3133895,106.9000465
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA VII,-6.313834,106.8998958
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PALEM KARTIKA VIII,-6.3139776,106.8987583
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,PALEM KARTIKA,-6.3131053,106.9001207
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,PALEM KARTIKA I,-6.3133771,106.9008659
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SMEA 33,-6.3193928,106.9000652
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.RAYA BAMBU APUS,-6.3022739,106.9059743
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GEBANG SARI,-6.31676445,106.90579205841117
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEBANG SARI DALAM II,-6.3168434,106.9036547
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GEBANG SARI II,-6.3168434,106.9036547
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU WULUNG,-6.3181518,106.9022846
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,BAMBU WULUNG,-6.3181518,106.9022846
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,BAMBU WULUNG I,-6.3181518,106.9022846
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BAMBU MAS,-6.3204695,106.9026905
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL GANG,-6.3185022,106.8968623
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SMP 180,-6.319532,106.9022035
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. BAMBU HITAM,-6.3229907,106.8999387
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,DESA,-6.3053673,106.90088254852336
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL RAYA SETU CIPAYUNG,-6.3140804,106.9085665
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SETU CIPAYUNG,-6.3226604,106.9070637
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG DULLAH,-6.320795,106.9008183
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL KENANGA,-6.3161641,106.8987253
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SMEA 33 / SMIK,-6.3193928,106.9000652
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SMIK,-6.3193928,106.9000652
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL SWADAYA I,-6.3186068,106.9008857
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,SMK,-6.32012175,106.8986344463493
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,SMK 51,-6.32012175,106.8986344463493
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG DAMAI II,-6.3177888,106.8978641
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG PAK ITEM,-6.3185022,106.8968623
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAI,-6.3258176,106.8984399
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAI I,-6.3175634,106.8973744
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAI III,-6.3177302,106.8983695
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL DAMAI RAYA,-6.3070567,106.7263024
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL LUBAY,-6.3183764,106.8970394
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PPA,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL PPA BAMBU APUS,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL.PPA BAMBU APUS,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,GG SAMIN,-6.3185516,106.8961693
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL BERINGIN,-6.3157791,106.897365
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL. PPA BAMBU APUS,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,MANDOR HASAN,-6.3248185,106.8967071
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,JL MANDOR HASAN I,-6.3234677,106.8953618
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,SMEA 33 C / 17,-6.3193928,106.9000652
JAKARTA TIMUR,CIPAYUNG,CEGER,JL HANKAM,-6.3054027,106.8878311
JAKARTA TIMUR,CIPAYUNG,CEGER,JL HANKAM TMII,-6.3053982,106.8894025
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MABES HANKAM,-6.3054027,106.8878311
JAKARTA TIMUR,CIPAYUNG,CEGER,GG REMAJA,-6.3103612,106.8865657
JAKARTA TIMUR,CIPAYUNG,CEGER,H SIUN,-6.3154445,106.887623
JAKARTA TIMUR,CIPAYUNG,CEGER,H. SIRUN,-6.3069514,106.8876077
JAKARTA TIMUR,CIPAYUNG,CEGER,JL ANGKASA,-6.3108083,106.8892368
JAKARTA TIMUR,CIPAYUNG,CEGER,JL CEGER,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MANUNGGAL II,-6.311003,106.8868925
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MAWAR,-6.3111105,106.890911
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAMBO,-6.3086685,106.8862186
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAYA CEGER,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,JL REMAJA,-6.3103612,106.8865657
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. ANGKASA,-6.3108083,106.8892368
JAKARTA TIMUR,CIPAYUNG,CEGER,CEGER,-6.31515815,106.8891913791446
JAKARTA TIMUR,CIPAYUNG,CEGER,GG BUAH,-6.3077946,106.8898718
JAKARTA TIMUR,CIPAYUNG,CEGER,GG BUNTU,-6.308517,106.8895912
JAKARTA TIMUR,CIPAYUNG,CEGER,GG MANGGA,-6.3065772,106.8889733
JAKARTA TIMUR,CIPAYUNG,CEGER,H BUAH,-6.3077946,106.8898718
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BUAH,-6.3077946,106.8898718
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BUNTU,-6.308517,106.8895912
JAKARTA TIMUR,CIPAYUNG,CEGER,JL CEGER RAYA,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MANGGA,-6.3065772,106.8889733
JAKARTA TIMUR,CIPAYUNG,CEGER,JL NANGKA,-6.3076178,106.8903067
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAWA SEGARAN,-6.3073607,106.8921648
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SMPN 222,-6.3088949,106.889833
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. NANGKA,-6.3076178,106.8903067
JAKARTA TIMUR,CIPAYUNG,CEGER,RAWA SEGARAN,-6.3073607,106.8921648
JAKARTA TIMUR,CIPAYUNG,CEGER,GG KELAPA,-6.3106495,106.8903208
JAKARTA TIMUR,CIPAYUNG,CEGER,GG WADAS,-6.30998,106.8934911
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BAMBU APUS,-6.3150486,106.8993219
JAKARTA TIMUR,CIPAYUNG,CEGER,JL GEMPOL,-6.311078,106.8942862
JAKARTA TIMUR,CIPAYUNG,CEGER,JL GEMPOL I,-6.3112056,106.8930382
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KAVLING I,-6.313092,106.8931162
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KAVLING II,-6.313775,106.8930432
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KELAPA,-6.3106495,106.8903208
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KELAPA I,-6.3094308,106.8907888
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KELAPA II,-6.3100146,106.8909838
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MAKMUR,-6.3089204,106.8939947
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAYA GEMPOL,-6.311078,106.8942862
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SENTOSA,-6.3079697,106.8938706
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SWADAYA,-6.3127315,106.8934062
JAKARTA TIMUR,CIPAYUNG,CEGER,JL TEPU,-6.3085208,106.8941576
JAKARTA TIMUR,CIPAYUNG,CEGER,JL WADAS,-6.30998,106.8934911
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. MAWAR,-6.3111105,106.890911
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. RAYA GEMPOL,-6.311078,106.8942862
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. WADAS,-6.30998,106.8934911
JAKARTA TIMUR,CIPAYUNG,CEGER,KELAPA II,-6.3100146,106.8909838
JAKARTA TIMUR,CIPAYUNG,CEGER,JL WADAS II,-6.3106171,106.8936329
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MANUNGGAL,-6.311003,106.8868925
JAKARTA TIMUR,CIPAYUNG,CEGER,JL.REMAJA,-6.3103612,106.8865657
JAKARTA TIMUR,CIPAYUNG,CEGER,REMAJA,-6.3103612,106.8865657
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MASJID,-6.323266,106.8912673
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SIUN,-6.3154445,106.887623
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SMPN 160,-6.3180218,106.8882404
JAKARTA TIMUR,CIPAYUNG,CEGER,CEGER RAYA,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,GG ALPUKAT,-6.3147721,106.8921635
JAKARTA TIMUR,CIPAYUNG,CEGER,GG ANGGUR,-6.3194374,106.8876795
JAKARTA TIMUR,CIPAYUNG,CEGER,GG FLORES,-6.3166475,106.8911073
JAKARTA TIMUR,CIPAYUNG,CEGER,GG JAMBU,-6.3148938,106.8914521
JAKARTA TIMUR,CIPAYUNG,CEGER,GG MAJA,-6.3172584,106.8903505
JAKARTA TIMUR,CIPAYUNG,CEGER,GG PRATAMA,-6.3159428,106.8906196
JAKARTA TIMUR,CIPAYUNG,CEGER,JL,-6.3130259,106.8905229
JAKARTA TIMUR,CIPAYUNG,CEGER,JL ALPUKAT,-6.3147721,106.8921635
JAKARTA TIMUR,CIPAYUNG,CEGER,JL ANGGUR,-6.3194374,106.8876795
JAKARTA TIMUR,CIPAYUNG,CEGER,JL APEL,-6.313601,106.8912959
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BANENG,-6.3126739,106.890241
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BINA MARGA,-6.3185756,106.8904274
JAKARTA TIMUR,CIPAYUNG,CEGER,JL DELIMA,-6.3138123,106.8915076
JAKARTA TIMUR,CIPAYUNG,CEGER,JL JAMBU,-6.3148938,106.8914521
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KENANGA,-6.3130573,106.8909621
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MAJA,-6.3172584,106.8903505
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PRATAMA,-6.3159428,106.8906196
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PUSKESMAS,-6.315791,106.8918205
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PUSKESMAS CEGER,-6.315791,106.8918205
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAMBUTAN,-6.3145459,106.8920282
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. JAMBU,-6.3148938,106.8914521
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. PUSKESMAS,-6.315791,106.8918205
JAKARTA TIMUR,CIPAYUNG,CEGER,KENANGA,-6.3130573,106.8909621
JAKARTA TIMUR,CIPAYUNG,CEGER,GG BANDUNG,-6.3170749,106.8894013
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PANCA WISMA,-6.3174313,106.8877613
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PERINTIS,-6.3193943,106.8881716
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PUSARA,-6.3147915,106.8889847
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PUSARA INDAH,-6.3147915,106.8889847
JAKARTA TIMUR,CIPAYUNG,CEGER,BINA MARGA,-6.3185756,106.8904274
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MILAN,-6.320025,106.8889598
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PINTU AIR,-6.320533,106.8873958
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAYA CIPAYUNG,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,JL SAHABAT,-6.3183604,106.887542
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. PERINTIS,-6.3193943,106.8881716
JAKARTA TIMUR,CIPAYUNG,CEGER,JL.PERINTIS,-6.3193943,106.8881716
JAKARTA TIMUR,CIPAYUNG,CEGER,CEGER PERMAI,-6.3173173,106.8921427
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BERINGIN,-6.319706,106.8946425
JAKARTA TIMUR,CIPAYUNG,CEGER,JL BERINGIN RAYA,-6.319706,106.8946425
JAKARTA TIMUR,CIPAYUNG,CEGER,JL CEGER PERMAI,-6.3173173,106.8921427
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KECAPI,-6.3155875,106.8931033
JAKARTA TIMUR,CIPAYUNG,CEGER,JL KODAM,-6.3119685,106.8897405
JAKARTA TIMUR,CIPAYUNG,CEGER,JL MANDOR HASAN,-6.3200378,106.8919022
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PPA,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,CEGER,JL PPA BAMBU APUS,-6.3167545,106.8962519
JAKARTA TIMUR,CIPAYUNG,CEGER,JL RAYA BAMBU APUS,-6.3075918,106.8950645
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. BERINGIN RAYA,-6.319706,106.8946425
JAKARTA TIMUR,CIPAYUNG,CEGER,JL. KECAPI,-6.3155875,106.8931033
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL CENGKEH,-6.2933188,106.9064207
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT II,-6.2975514,106.9070262
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,AL UMAR,-6.2864197,106.9075773
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL HARAPAN MULIA,-6.285373,106.9047872
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT,-6.2961349,106.9068498
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL LUBANG BUAYA,-6.2918343,106.9057085
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL MASJID,-6.2864197,106.9075773
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL PONDOK GEDE,-6.2904685,106.8887531
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL RAYA LUBANG BUAYA,-6.2918343,106.9057085
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL SADAR III,-6.2942154,106.902407
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL UMAR,-6.2864197,106.9075773
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL. KRAMAT,-6.2961349,106.9068498
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,KP LUBANG BUAYA,-6.2918343,106.9057085
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,MASJID AL UMAR,-6.2864197,106.9075773
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT I,-6.2961349,106.9068498
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT III,-6.2944164,106.9096757
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT LUBANG BUAYA,-6.2961349,106.9068498
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG KOBER,-6.2891884,106.9052788
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG WARGA,-6.289541,106.9049777
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BAHAGIA,-6.2895177,106.9045534
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BAHAGIA I,-6.2899276,106.904454
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BAHAGIA II,-6.2896844,106.9043331
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BAHAGIA III,-6.2895177,106.9045534
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BAHAGIA IV,-6.2892967,106.904673
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL DAMAI,-6.2907002,106.9051158
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL DAMAI I,-6.2952098,106.8987978
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL JAMIN,-6.2888728,106.9062289
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KOBER,-6.2891884,106.9052788
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL RUKUN,-6.2901199,106.9063799
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL SPG,-6.2897875,106.9030936
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL SPG 7,-6.2897875,106.9030936
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL. DAMAI,-6.2907002,106.9051158
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,LUBANG BUAYA,-6.2850493,106.9042093
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,MONUMEN PANCASILA SAKTI,-6.2883341,106.90689703125776
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG LANGGAR,-6.2858933,106.903086
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG LANGGAR II,-6.2858933,106.903086
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT PANGERAN,-6.2873402,106.901295
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL KRAMAT PANGERAN SYARIF,-6.2873402,106.901295
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL LANGGAR,-6.2858933,106.903086
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL LANGGAR II,-6.2858933,106.903086
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL PANGERAN SYARIF,-6.2873402,106.901295
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL PONDOK GEDE INDAH,-6.2859122,106.9016835
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL. LANGGAR,-6.2858933,106.903086
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG GABER,-6.2863791,106.900505
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG SWAKARSA,-6.2859229,106.9010742
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL ANDONG,-6.2862739,106.8998739
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL GABER,-6.2863791,106.900505
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL YUSUFIYAH,-6.2884163,106.8995802
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL.YUSUFIYAH,-6.2884163,106.8995802
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,ANDONG,-6.2862739,106.8998739
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,ANDONG 47,-6.2862739,106.8998739
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG BACANG,-6.2895902,106.9001535
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG.ANDONG,-6.2862739,106.8998739
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL BACANG,-6.2895902,106.9001535
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL. ANDONG,-6.2862739,106.8998739
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,JL. LUBANG BUAYA,-6.2918343,106.9057085
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,BACANG,-6.2895902,106.9001535
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG GORDA,-6.2933938,106.8973009
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,GG SWADAYA,-6.2987178,106.9019029
