provinsi,kota,kecamatan,kelurahan,nama_jalan,coordinate
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN BARAT IX,"[-6.1752589, 106.7804174]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN BARAT V,"[-6.1747966, 106.7814778]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN BARAT VI,"[-6.1748071, 106.7804053]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN BARAT VII,"[-6.1750311, 106.7818298]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN BARAT VIII,"[-6.1752629, 106.7812179]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN IV,"[-6.1745815, 106.7804004]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN IX,"[-6.1743445, 106.782055]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT II,"[-6.1743702, 106.781466]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT III,"[-6.1743612, 106.7803961]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT IV,"[-6.1745815, 106.7804004]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT V,"[-6.1747966, 106.7814778]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT VI,"[-6.1748071, 106.7804053]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN BARAT VII,"[-6.1750311, 106.7818298]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL TANJUNG DUREN BARAT II,"[-6.1755214, 106.7818247]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN II,"[-6.1747797, 106.7832001]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN III,"[-6.1743612, 106.7803961]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR,"[-6.1752478, 106.7824364]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR I,"[-6.1741076, 106.7831765]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR II,"[-6.1747797, 106.7832001]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR III,"[-6.1743336, 106.7831706]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR IV,"[-6.174573, 106.7820545]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR IX,"[-6.1743445, 106.782055]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR V,"[-6.1747922, 106.7820567]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR VI,"[-6.1750311, 106.7818298]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG RAMBUTAN TIMUR VIII,"[-6.1752478, 106.7824364]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN,"[-6.1752342, 106.7832164]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN II,"[-6.1747797, 106.7832001]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR II,"[-6.1747797, 106.7832001]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR III,"[-6.1743336, 106.7831706]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR IV,"[-6.174573, 106.7820545]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR V,"[-6.1747922, 106.7820567]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR VI,"[-6.1750311, 106.7818298]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL RAMBUTAN TIMUR VIII,"[-6.1752478, 106.7824364]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK RAYA,"[-6.1769665, 106.7818372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR,"[-6.1767222, 106.7821607]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR I,"[-6.1758283, 106.7821579]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR II,"[-6.1765029, 106.7821584]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR III,"[-6.1760256, 106.7828182]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR IV,"[-6.1762748, 106.7821546]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR V,"[-6.1765029, 106.7821584]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR VI,"[-6.1767222, 106.7821607]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR VII,"[-6.1769665, 106.7818372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK TIMUR VIII,"[-6.1767177, 106.783235]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL TANJUNG DUREN BARAT III,"[-6.1774231, 106.7818411]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL TANJUNG DUREN BARAT IV,"[-6.1783161, 106.7817128]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,SALAK TIMUR VII,"[-6.1769665, 106.7818372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,TANJUNG DUREN RAYA,"[-6.17258155, 106.7884577248459]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG SALAK BARAT IV,"[-6.1762905, 106.7804372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL MANGGIS I,"[-6.1793769, 106.7823406]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT I,"[-6.1758303, 106.7817852]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT II,"[-6.1762864, 106.7815171]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT III,"[-6.1760593, 106.781522]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT IV,"[-6.1762905, 106.7804372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT V,"[-6.1765315, 106.7804422]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT VI,"[-6.1767568, 106.7804468]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT VII,"[-6.1769791, 106.7804514]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK BARAT VIII,"[-6.1765315, 106.7804422]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL SALAK UTARA,"[-6.1769665, 106.7818372]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR,"[-6.1803315, 106.7801356]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR BARAT,"[-6.1803315, 106.7801356]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR I,"[-6.1786889, 106.7811106]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR IV,"[-6.17936, 106.7815247]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR RAYA,"[-6.1803315, 106.7801356]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG LONTAR TIMUR,"[-6.1793554, 106.7817342]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL LONTAR BARAT,"[-6.1803315, 106.7801356]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL LONTAR RAYA,"[-6.1803315, 106.7801356]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL LONTAR TIMUR,"[-6.1793554, 106.7817342]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG B1,"[-6.1786966, 106.7820228]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG B2,"[-6.1789195, 106.7823424]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG B6,"[-6.1798276, 106.7823389]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG B7,"[-6.1800598, 106.782338]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG MANGGIS I,"[-6.1793769, 106.7823406]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,GG MANGGIS II,"[-6.1800598, 106.782338]"
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,JL DUKUH II,"[-6.18139, 106.7832912]"
